id,code,county,town,description,date,day,traffic
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-03-29,Friday,4821
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-03-30,Saturday,3291
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-03-31,Sunday,2579
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-01,Monday,4372
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-02,Tuesday,4446
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-03,Wednesday,4538
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-04,Thursday,4698
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-05,Friday,4857
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-06,Saturday,3309
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-07,Sunday,2851
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-08,Monday,3668
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-09,Tuesday,4120
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-10,Wednesday,4454
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-11,Thursday,4732
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-12,Friday,4916
131122097805,97805,Kennebec,Vassalboro,US 201/SR 100 S/O IR 3106 (Cushnoc Rd) (N Jct),2019-04-13,Saturday,3723
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-08,Friday,13218
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-09,Saturday,10592
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-10,Sunday,6658
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-11,Monday,11643
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-12,Tuesday,12201
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-13,Wednesday,12255
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-14,Thursday,12490
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-15,Friday,13432
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-16,Saturday,10651
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-17,Sunday,8133
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-18,Monday,11725
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-19,Tuesday,12024
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-20,Wednesday,12208
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-21,Thursday,12424
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-22,Friday,12229
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-23,Saturday,10435
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-24,Sunday,8013
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-25,Monday,11480
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-26,Tuesday,11872
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-27,Wednesday,11916
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-28,Thursday,12160
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-29,Friday,13008
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-30,Saturday,9852
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-03-31,Sunday,7927
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-01,Monday,12345
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-02,Tuesday,12413
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-03,Wednesday,12433
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-04,Thursday,12730
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-05,Friday,13901
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-06,Saturday,10708
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-07,Sunday,9075
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-08,Monday,9596
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-09,Tuesday,11624
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-10,Wednesday,11726
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-11,Thursday,13172
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-12,Friday,13854
131124005206,5206,Kennebec,Waterville,SR 11/104/137B (Silver St) SW/O Gold St,2019-04-13,Saturday,10912
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-08,Friday,16032
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-09,Saturday,13294
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-10,Sunday,6465
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-11,Monday,12029
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-12,Tuesday,13312
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-13,Wednesday,13965
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-14,Thursday,12963
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-15,Friday,14237
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-16,Saturday,11818
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-17,Sunday,9487
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-18,Monday,13073
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-19,Tuesday,13480
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-20,Wednesday,13975
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-21,Thursday,13777
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-22,Friday,12923
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-23,Saturday,11689
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-24,Sunday,9226
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-25,Monday,12886
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-26,Tuesday,13332
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-27,Wednesday,13716
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-28,Thursday,14096
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-29,Friday,14646
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-30,Saturday,11619
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-03-31,Sunday,8849
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-01,Monday,13979
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-02,Tuesday,14857
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-03,Wednesday,14272
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-04,Thursday,15233
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-05,Friday,16027
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-06,Saturday,12729
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-07,Sunday,10424
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-08,Monday,10859
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-09,Tuesday,13687
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-10,Wednesday,14476
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-11,Thursday,15432
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-12,Friday,15751
131129041907,41907,Kennebec,Winthrop,US 202/SR 11 W/O IR 941 (Welchs Pt Rd),2019-04-13,Saturday,12624
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-08,Friday,13093
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-09,Saturday,9907
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-10,Sunday,6318
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-11,Monday,12211
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-12,Tuesday,12678
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-13,Wednesday,12559
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-14,Thursday,12936
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-15,Friday,13188
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-16,Saturday,10104
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-17,Sunday,7519
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-18,Monday,12017
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-19,Tuesday,12666
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-20,Wednesday,12704
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-21,Thursday,13107
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-22,Friday,12459
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-23,Saturday,10354
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-24,Sunday,8158
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-25,Monday,12063
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-26,Tuesday,12518
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-27,Wednesday,12689
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-28,Thursday,12970
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-29,Friday,13100
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-30,Saturday,9719
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-03-31,Sunday,7593
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-01,Monday,12495
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-02,Tuesday,13040
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-03,Wednesday,12320
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-04,Thursday,13295
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-05,Friday,13730
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-06,Saturday,10489
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-07,Sunday,8437
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-08,Monday,9083
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-09,Tuesday,12798
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-10,Wednesday,12600
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-11,Thursday,13235
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-12,Friday,13646
131311003606,3606,Knox,Rockport,US 1 SW/O Rockport Woods,2019-04-13,Saturday,10137
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-08,Friday,6206
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-09,Saturday,5079
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-10,Sunday,2521
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-11,Monday,5680
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-12,Tuesday,5926
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-13,Wednesday,6048
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-14,Thursday,6000
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-15,Friday,6053
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-16,Saturday,4857
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-17,Sunday,3743
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-18,Monday,5854
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-19,Tuesday,6151
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-20,Wednesday,6292
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-21,Thursday,6140
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-22,Friday,5506
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-23,Saturday,4484
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-24,Sunday,3878
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-25,Monday,6021
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-26,Tuesday,6114
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-27,Wednesday,6222
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-28,Thursday,6361
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-29,Friday,6072
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-30,Saturday,4260
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-03-31,Sunday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-01,Monday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-02,Tuesday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-03,Wednesday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-04,Thursday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-05,Friday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-06,Saturday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-07,Sunday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-08,Monday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-09,Tuesday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-10,Wednesday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-11,Thursday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-12,Friday,NA
131502041600,41600,NA,Boothbay,SR 27 N/O IR 417 (River Rd),2019-04-13,Saturday,NA
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-08,Friday,16933
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-09,Saturday,14831
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-10,Sunday,7913
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-11,Monday,14755
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-12,Tuesday,14937
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-13,Wednesday,15322
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-14,Thursday,15463
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-15,Friday,16448
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-16,Saturday,14430
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-17,Sunday,11246
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-18,Monday,14848
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-19,Tuesday,15419
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-20,Wednesday,16133
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-21,Thursday,16014
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-22,Friday,15663
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-23,Saturday,14706
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-24,Sunday,12418
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-25,Monday,15100
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-26,Tuesday,15497
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-27,Wednesday,16016
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-28,Thursday,16248
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-29,Friday,16922
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-30,Saturday,14452
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-03-31,Sunday,11284
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-01,Monday,15457
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-02,Tuesday,16009
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-03,Wednesday,15509
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-04,Thursday,16542
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-05,Friday,17253
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-06,Saturday,15194
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-07,Sunday,12083
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-08,Monday,12038
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-09,Tuesday,15089
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-10,Wednesday,15487
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-11,Thursday,17028
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-12,Friday,17605
131519051906,51906,Lincoln,Wiscasset,US 1 (Bath Rd) SW/O IR 2041 (Ward Brook),2019-04-13,Saturday,15252
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-08,Friday,4536
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-09,Saturday,4550
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-10,Sunday,2268
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-11,Monday,3756
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-12,Tuesday,4081
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-13,Wednesday,4132
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-14,Thursday,4135
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-15,Friday,4600
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-16,Saturday,4209
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-17,Sunday,3682
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-18,Monday,3888
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-19,Tuesday,3965
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-20,Wednesday,4179
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-21,Thursday,4085
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-22,Friday,3576
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-23,Saturday,3860
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-24,Sunday,3737
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-25,Monday,3796
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-26,Tuesday,3955
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-27,Wednesday,4104
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-28,Thursday,4125
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-29,Friday,4453
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-30,Saturday,3797
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-03-31,Sunday,3057
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-01,Monday,3878
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-02,Tuesday,3880
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-03,Wednesday,3850
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-04,Thursday,3982
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-05,Friday,4484
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-06,Saturday,4035
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-07,Sunday,3498
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-08,Monday,2883
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-09,Tuesday,3745
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-10,Wednesday,3819
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-11,Thursday,4140
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-12,Friday,4407
131703034500,34500,Oxford,Brownfield,SR 5/113 @ Fryeburg TL,2019-04-13,Saturday,4267
131712074400,74400,Oxford,Hanover,US 2/SR 5 @ Newry TL,2019-03-08,Friday,3304
131712074400,74400,Oxford,Hanover,US 2/SR 5 @ Newry TL,2019-03-09,Saturday,2916
131712074400,74400,Oxford,Hanover,US 2/SR 5 @ Newry TL,2019-03-10,Sunday,1874
131712074400,74400,Oxford,Hanover,US 2/SR 5 @ Newry TL,2019-03-11,Monday,2601
131712074400,74400,Oxford,Hanover,US 2/SR 5 @ Newry TL,2019-03-12,Tuesday,2799
131712074400,74400,Oxford,Hanover,US 2/SR 5 @ Newry TL,2019-03-13,Wednesday,2865
